7.0,2648.0,4.0
7.0,2683.0,3.0
7.0,2762.0,5.0
7.0,2791.0,5.0
7.0,2804.0,3.5
7.0,2936.0,4.0
7.0,3006.0,3.5
7.0,3044.0,3.0
7.0,3176.0,4.0
7.0,3334.0,4.0
7.0,3365.0,5.0
7.0,3435.0,4.0
7.0,3467.0,4.5
7.0,3471.0,3.0
7.0,3671.0,3.0
7.0,3703.0,5.0
7.0,3730.0,4.5
7.0,3859.0,3.0
7.0,3994.0,4.0
7.0,4027.0,3.0
7.0,4206.0,3.0
7.0,4226.0,5.0
7.0,4246.0,3.0
7.0,4306.0,2.5
7.0,4327.0,4.0
7.0,4406.0,5.0
7.0,4420.0,4.0
7.0,4432.0,5.0
7.0,4886.0,3.0
7.0,4975.0,4.0
7.0,5017.0,3.0
7.0,5094.0,1.0
7.0,5184.0,2.0
7.0,5292.0,4.0
7.0,5294.0,4.0
7.0,5300.0,4.0
7.0,5388.0,4.0
7.0,5440.0,3.0
7.0,5481.0,3.0
7.0,5500.0,3.5
7.0,5502.0,4.0
7.0,5505.0,4.0
7.0,5528.0,4.0
7.0,5826.0,3.0
7.0,6273.0,4.0
8.0,2.0,2.5
8.0,5.0,3.0
8.0,6.0,4.0
8.0,16.0,3.0
8.0,19.0,3.5
8.0,22.0,2.5
8.0,31.0,3.5
8.0,32.0,4.0
8.0,34.0,3.0
8.0,36.0,3.5
8.0,39.0,2.5
8.0,47.0,4.0
8.0,50.0,5.0
8.0,66.0,2.5
8.0,70.0,5.0
8.0,93.0,3.0
8.0,104.0,4.0
8.0,141.0,3.5
8.0,145.0,4.0
8.0,153.0,3.5
8.0,158.0,3.0
8.0,160.0,3.0
8.0,163.0,4.0
8.0,164.0,2.5
8.0,165.0,4.5
8.0,170.0,3.5
8.0,172.0,3.5
8.0,173.0,3.0
8.0,180.0,3.0
8.0,196.0,3.0
8.0,208.0,2.5
8.0,215.0,4.0
8.0,216.0,4.0
8.0,223.0,3.0
8.0,231.0,3.0
8.0,240.0,4.0
8.0,253.0,3.5
8.0,256.0,2.5
8.0,260.0,3.5
8.0,288.0,4.5
8.0,290.0,4.5
8.0,292.0,3.5
8.0,293.0,3.0
8.0,303.0,3.5
8.0,315.0,2.5
8.0,316.0,4.5
8.0,324.0,3.5
8.0,328.0,5.0
8.0,330.0,2.5
8.0,338.0,4.0
8.0,344.0,3.5
8.0,345.0,1.5
8.0,353.0,4.5
8.0,357.0,3.0
8.0,364.0,3.0
8.0,368.0,3.5
8.0,370.0,1.5
8.0,372.0,4.0
8.0,377.0,3.0
8.0,379.0,3.0
8.0,384.0,3.5
8.0,393.0,2.0
8.0,407.0,3.5
8.0,413.0,3.0
8.0,420.0,1.5
8.0,432.0,2.5
8.0,435.0,3.5
8.0,442.0,3.5
8.0,455.0,2.5
8.0,457.0,3.5
8.0,471.0,3.5
8.0,479.0,4.0
8.0,480.0,3.0
8.0,481.0,3.0
8.0,489.0,3.5
8.0,500.0,3.0
8.0,509.0,2.5
8.0,514.0,4.0
8.0,520.0,4.5
8.0,522.0,3.5
8.0,527.0,4.0
8.0,537.0,2.5
8.0,540.0,2.5
8.0,541.0,4.0
8.0,543.0,3.5
8.0,547.0,3.0
8.0,548.0,3.5
8.0,552.0,3.5
8.0,586.0,2.5
8.0,587.0,1.5
8.0,588.0,3.0
8.0,589.0,4.0
8.0,590.0,0.5
8.0,592.0,3.5
8.0,593.0,4.0
8.0,606.0,3.0
8.0,608.0,5.0
8.0,610.0,4.0
8.0,637.0,3.5
8.0,648.0,3.0
8.0,678.0,4.5
8.0,688.0,3.0
8.0,694.0,3.0
8.0,705.0,3.0
8.0,736.0,4.0
8.0,737.0,2.0
8.0,741.0,2.5
8.0,778.0,4.0
8.0,780.0,4.0
8.0,784.0,3.5
8.0,785.0,3.5
8.0,786.0,3.0
8.0,799.0,4.5
8.0,836.0,3.0
8.0,842.0,3.5
8.0,849.0,4.0
8.0,879.0,3.0
8.0,886.0,3.0
8.0,934.0,3.5
8.0,996.0,3.5
8.0,1004.0,3.0
8.0,1020.0,3.5
8.0,1027.0,3.0
8.0,1035.0,0.5
8.0,1036.0,4.0
8.0,1037.0,3.5
8.0,1060.0,4.0
8.0,1061.0,4.0
8.0,1064.0,3.5
8.0,1073.0,2.5
8.0,1079.0,4.0
8.0,1080.0,3.5
8.0,1083.0,4.0
8.0,1089.0,4.0
8.0,1091.0,3.0
8.0,1092.0,3.0
8.0,1093.0,3.5
8.0,1094.0,2.5
8.0,1100.0,3.5
8.0,1101.0,3.0
8.0,1125.0,3.5
8.0,1126.0,2.0
8.0,1127.0,3.5
8.0,1129.0,4.0
8.0,1136.0,4.0
8.0,1148.0,4.0
8.0,1188.0,2.5
8.0,1196.0,4.0
8.0,1197.0,5.0
8.0,1198.0,4.5
8.0,1200.0,5.0
8.0,1204.0,2.0
8.0,1206.0,2.5
8.0,1208.0,2.5
8.0,1210.0,3.5
8.0,1214.0,4.0
8.0,1215.0,5.0
8.0,1220.0,3.5
8.0,1231.0,2.5
8.0,1234.0,4.5
8.0,1240.0,4.0
8.0,1253.0,3.5
8.0,1261.0,3.0
8.0,1262.0,4.0
8.0,1265.0,3.5
8.0,1268.0,3.5
8.0,1270.0,4.5
8.0,1275.0,3.0
8.0,1285.0,3.5
8.0,1291.0,4.5
8.0,1302.0,2.0
8.0,1307.0,2.5
8.0,1320.0,5.0
8.0,1321.0,3.5
8.0,1339.0,3.0
8.0,1347.0,4.0
8.0,1358.0,4.5
8.0,1370.0,4.0
8.0,1373.0,3.5
8.0,1377.0,3.0
8.0,1380.0,2.5
8.0,1385.0,3.0
8.0,1387.0,3.0
8.0,1388.0,2.0
8.0,1391.0,4.0
8.0,1393.0,3.0
8.0,1395.0,4.0
8.0,1396.0,3.5
8.0,1405.0,2.5
8.0,1408.0,3.0
8.0,1409.0,3.5
8.0,1425.0,4.5
8.0,1429.0,3.5
8.0,1466.0,3.5
8.0,1499.0,3.0
8.0,1500.0,3.0
8.0,1513.0,2.5
8.0,1515.0,3.5
8.0,1517.0,4.5
8.0,1527.0,5.0
8.0,1544.0,3.0
8.0,1552.0,2.0
8.0,1556.0,2.5
8.0,1562.0,2.0
8.0,1573.0,3.5
8.0,1580.0,4.0
8.0,1584.0,3.0
8.0,1587.0,3.0
8.0,1588.0,3.5
8.0,1590.0,3.0
8.0,1591.0,4.0
8.0,1597.0,3.0
8.0,1598.0,3.5
8.0,1603.0,3.0
8.0,1608.0,2.5
8.0,1611.0,3.5
8.0,1616.0,3.5
8.0,1617.0,4.0
8.0,1620.0,2.5
8.0,1625.0,5.0
8.0,1627.0,3.0
8.0,1639.0,3.5
8.0,1641.0,3.0
8.0,1644.0,3.5
8.0,1653.0,3.5
8.0,1658.0,5.0
8.0,1663.0,3.5
8.0,1665.0,3.5
8.0,1673.0,4.0
8.0,1676.0,5.0
8.0,1682.0,3.0
8.0,1687.0,3.5
8.0,1690.0,4.0
8.0,1702.0,2.5
8.0,1703.0,3.0
8.0,1704.0,3.5
8.0,1717.0,3.5
8.0,1721.0,1.0
8.0,1722.0,3.5
8.0,1732.0,5.0
8.0,1748.0,4.0
8.0,1754.0,5.0
8.0,1762.0,2.5
8.0,1772.0,3.0
8.0,1777.0,2.5
8.0,1779.0,3.0
8.0,1792.0,3.5
8.0,1801.0,2.5
8.0,1805.0,4.0
8.0,1831.0,4.0
8.0,1848.0,2.5
8.0,1855.0,3.0
8.0,1862.0,2.0
8.0,1876.0,1.5
8.0,1882.0,3.0
8.0,1883.0,4.0
8.0,1911.0,3.0
8.0,1917.0,3.0
8.0,1918.0,4.0
8.0,1920.0,3.5
8.0,1923.0,3.5
8.0,1954.0,3.5
8.0,1961.0,3.0
8.0,1969.0,3.5
8.0,1970.0,3.0
8.0,1971.0,3.5
8.0,1973.0,4.0
8.0,1974.0,3.5
8.0,1992.0,2.0
8.0,1993.0,2.0
8.0,1994.0,3.5
8.0,2000.0,4.0
8.0,2001.0,3.5
8.0,2002.0,4.0
8.0,2003.0,3.5
8.0,2004.0,4.5
8.0,2005.0,4.0
8.0,2011.0,4.0
8.0,2012.0,4.0
8.0,2013.0,3.0
8.0,2021.0,3.5
8.0,2026.0,3.5
8.0,2028.0,3.5
8.0,2046.0,3.0
8.0,2050.0,2.5
8.0,2051.0,2.5
8.0,2052.0,3.0
8.0,2058.0,3.5
8.0,2060.0,3.0
8.0,2072.0,4.0
8.0,2100.0,2.5
8.0,2105.0,3.5
8.0,2107.0,2.5
8.0,2115.0,4.0
8.0,2117.0,3.0
8.0,2124.0,3.5
8.0,2140.0,4.0
8.0,2150.0,3.0
8.0,2151.0,3.0
8.0,2161.0,3.5
8.0,2167.0,5.0
8.0,2193.0,4.0
8.0,2194.0,2.5
8.0,2231.0,3.5
8.0,2232.0,3.0
8.0,2247.0,3.5
8.0,2253.0,4.5
8.0,2268.0,3.0
8.0,2269.0,2.5
8.0,2278.0,4.0
8.0,2291.0,3.0
8.0,2294.0,3.5
8.0,2322.0,4.0
8.0,2325.0,3.0
8.0,2329.0,4.0
8.0,2335.0,3.5
8.0,2338.0,3.0
8.0,2340.0,3.0
8.0,2355.0,3.5
8.0,2369.0,2.5
8.0,2371.0,2.5
8.0,2375.0,2.5
8.0,2378.0,0.5
8.0,2379.0,1.0
8.0,2380.0,0.5
8.0,2382.0,1.0
8.0,2383.0,0.5
8.0,2387.0,4.5
8.0,2389.0,3.0
8.0,2393.0,3.5
8.0,2405.0,3.5
8.0,2406.0,3.5
8.0,2407.0,3.0
8.0,2412.0,2.5
8.0,2422.0,2.5
8.0,2428.0,3.0
8.0,2431.0,4.0
8.0,2433.0,3.5
8.0,2447.0,3.5
8.0,2470.0,3.0
8.0,2471.0,3.0
8.0,2478.0,3.5
8.0,2490.0,4.0
8.0,2496.0,4.0
8.0,2498.0,3.5
8.0,2505.0,2.5
8.0,2514.0,2.5
8.0,2524.0,2.0
8.0,2540.0,3.5
8.0,2541.0,3.5
8.0,2542.0,4.5
8.0,2548.0,2.0
8.0,2549.0,3.0
8.0,2558.0,3.0
8.0,2571.0,5.0
8.0,2572.0,3.5
8.0,2581.0,3.0
8.0,2598.0,4.0
8.0,2600.0,4.0
8.0,2606.0,4.0
8.0,2617.0,4.5
8.0,2618.0,4.0
8.0,2628.0,3.0
8.0,2640.0,3.5
8.0,2641.0,3.5
8.0,2643.0,3.0
8.0,2657.0,3.0
8.0,2672.0,3.0
8.0,2683.0,4.0
8.0,2699.0,3.0
8.0,2700.0,3.0
8.0,2701.0,3.5
8.0,2713.0,3.5
8.0,2717.0,3.0
8.0,2719.0,3.5
8.0,2735.0,3.5
8.0,2762.0,4.5
8.0,2772.0,3.0
8.0,2793.0,3.5
8.0,2796.0,3.0
8.0,2802.0,3.5
8.0,2805.0,3.5
8.0,2807.0,2.5
8.0,2808.0,3.5
8.0,2826.0,3.0
8.0,2841.0,5.0
8.0,2858.0,5.0
8.0,2881.0,3.0
8.0,2889.0,4.0
8.0,2893.0,4.0
8.0,2913.0,4.0
8.0,2916.0,4.0
8.0,2944.0,3.5
8.0,2947.0,3.0
8.0,2948.0,3.0
8.0,2949.0,3.0
8.0,2950.0,3.5
8.0,2959.0,4.5
8.0,2968.0,3.0
8.0,2976.0,3.0
8.0,2978.0,2.5
8.0,2985.0,2.5
8.0,2987.0,3.5
8.0,2989.0,3.5
8.0,2990.0,3.0
8.0,2995.0,3.0
8.0,2997.0,4.0
8.0,3005.0,2.5
8.0,3020.0,3.5
8.0,3033.0,4.0
8.0,3039.0,3.0
8.0,3052.0,4.5
8.0,3081.0,4.0
8.0,3101.0,3.5
8.0,3114.0,4.5
8.0,3145.0,2.5
8.0,3146.0,3.5
8.0,3147.0,3.0
8.0,3156.0,3.0
8.0,3175.0,4.0
8.0,3176.0,3.5
8.0,3178.0,3.0
8.0,3208.0,3.0
8.0,3243.0,3.5
8.0,3248.0,2.5
8.0,3249.0,3.0
8.0,3253.0,3.5
8.0,3254.0,4.0
8.0,3256.0,3.5
8.0,3257.0,1.5
8.0,3258.0,4.0
8.0,3261.0,3.5
8.0,3263.0,3.0
8.0,3264.0,5.0
8.0,3268.0,2.5
8.0,3271.0,3.5
8.0,3300.0,4.0
8.0,3301.0,3.5
8.0,3316.0,3.0
8.0,3324.0,3.5
8.0,3354.0,3.5
8.0,3409.0,4.5
8.0,3448.0,3.0
8.0,3452.0,3.5
8.0,3457.0,2.5
8.0,3466.0,3.5
8.0,3471.0,4.0
8.0,3477.0,3.0
8.0,3484.0,3.5
8.0,3499.0,3.5
8.0,3526.0,4.0
8.0,3527.0,4.0
8.0,3534.0,3.0
8.0,3535.0,2.5
8.0,3555.0,3.5
8.0,3564.0,2.0
8.0,3578.0,4.0
8.0,3593.0,2.0
8.0,3623.0,3.0
8.0,3624.0,3.5
8.0,3635.0,3.0
8.0,3639.0,3.0
8.0,3686.0,4.5
8.0,3698.0,4.0
8.0,3699.0,3.5
8.0,3701.0,4.0
8.0,3702.0,3.5
8.0,3703.0,4.0
8.0,3704.0,3.5
8.0,3705.0,2.5
8.0,3710.0,3.0
8.0,3717.0,4.0
8.0,3740.0,4.0
8.0,3744.0,3.5
8.0,3745.0,4.0
8.0,3751.0,4.0
8.0,3752.0,5.0
8.0,3763.0,3.5
8.0,3764.0,3.0
8.0,3793.0,4.5
8.0,3798.0,2.5
8.0,3802.0,3.0
8.0,3809.0,4.0
8.0,3810.0,4.0
8.0,3821.0,2.0
8.0,3825.0,3.0
8.0,3826.0,3.5
8.0,3827.0,3.5
8.0,3841.0,3.0
8.0,3864.0,3.5
8.0,3879.0,3.0
8.0,3882.0,3.0
8.0,3897.0,4.0
8.0,3948.0,4.0
8.0,3973.0,2.0
8.0,3977.0,4.0
8.0,3978.0,3.0
8.0,3981.0,3.5
8.0,3986.0,3.5
8.0,3988.0,3.5
8.0,3994.0,4.0
8.0,3996.0,4.0
8.0,3997.0,3.5
8.0,3998.0,3.5
8.0,3999.0,3.0
8.0,4002.0,4.0
8.0,4010.0,3.0
8.0,4011.0,4.5
8.0,4015.0,2.5
8.0,4018.0,4.0
8.0,4027.0,5.0
8.0,4030.0,3.5
8.0,4040.0,3.0
8.0,4084.0,3.0
8.0,4085.0,3.0
8.0,4092.0,3.0
8.0,4105.0,3.5
8.0,4121.0,3.5
8.0,4128.0,4.0
8.0,4161.0,3.5
8.0,4178.0,3.5
8.0,4200.0,3.0
8.0,4203.0,4.0
8.0,4207.0,3.0
8.0,4223.0,3.5
8.0,4224.0,3.0
8.0,4226.0,4.5
8.0,4247.0,3.5
8.0,4251.0,4.5
8.0,4255.0,0.5
8.0,4265.0,3.0
8.0,4266.0,3.0
8.0,4267.0,3.0
8.0,4270.0,4.5
8.0,4280.0,3.5
8.0,4299.0,3.5
8.0,4306.0,4.5
8.0,4310.0,3.0
8.0,4321.0,2.5
8.0,4343.0,3.5
8.0,4351.0,3.5
8.0,4361.0,3.0
8.0,4367.0,3.5
8.0,4369.0,3.5
8.0,4370.0,3.0
8.0,4372.0,3.0
8.0,4387.0,4.0
8.0,4396.0,3.0
8.0,4446.0,3.5
8.0,4447.0,2.5
8.0,4452.0,4.0
8.0,4483.0,2.5
8.0,4487.0,3.0
8.0,4488.0,3.0
8.0,4489.0,3.5
8.0,4499.0,5.0
8.0,4526.0,3.0
8.0,4531.0,3.0
8.0,4544.0,3.0
8.0,4545.0,3.5
8.0,4558.0,3.0
8.0,4563.0,2.0
8.0,4571.0,3.5
8.0,4572.0,3.5
8.0,4580.0,3.0
8.0,4587.0,3.5
8.0,4621.0,1.0
8.0,4624.0,4.0
8.0,4636.0,3.0
8.0,4643.0,3.5
8.0,4672.0,3.5
8.0,4673.0,3.0
8.0,4677.0,2.5
8.0,4681.0,4.0
8.0,4701.0,3.0
8.0,4718.0,3.0
8.0,4728.0,3.0
8.0,4734.0,4.5
8.0,4735.0,2.0
8.0,4744.0,4.5
8.0,4756.0,3.0
8.0,4758.0,4.0
8.0,4776.0,3.5
8.0,4844.0,4.0
8.0,4848.0,3.0
8.0,4855.0,3.5
8.0,4866.0,3.0
8.0,4874.0,4.0
8.0,4878.0,5.0
8.0,4886.0,4.0
8.0,4887.0,4.0
8.0,4899.0,3.0
8.0,4954.0,4.5
8.0,4958.0,4.0
8.0,4963.0,4.5
8.0,4975.0,3.5
8.0,4978.0,4.0
8.0,4979.0,4.0
8.0,4980.0,3.0
8.0,4992.0,2.0
8.0,4993.0,3.5
8.0,5010.0,4.5
8.0,5014.0,4.5
8.0,5015.0,3.5
8.0,5040.0,3.0
8.0,5047.0,4.0
8.0,5049.0,3.5
8.0,5065.0,3.5
8.0,5093.0,3.0
8.0,5110.0,4.0
8.0,5128.0,3.5
8.0,5151.0,3.0
8.0,5152.0,5.0
8.0,5171.0,3.0
8.0,5218.0,4.0
8.0,5219.0,3.0
8.0,5247.0,3.5
8.0,5254.0,4.0
8.0,5255.0,3.5
8.0,5283.0,5.0
8.0,5293.0,2.0
8.0,5313.0,3.5
8.0,5323.0,2.0
8.0,5349.0,4.0
8.0,5378.0,3.0
8.0,5382.0,3.0
8.0,5388.0,4.0
8.0,5414.0,3.0
8.0,5438.0,3.5
8.0,5445.0,3.0
8.0,5459.0,4.0
8.0,5463.0,3.5
8.0,5476.0,3.0
8.0,5478.0,4.0
8.0,5481.0,4.5
8.0,5501.0,3.0
8.0,5502.0,4.5
8.0,5507.0,4.0
8.0,5523.0,3.5
8.0,5538.0,2.0
8.0,5541.0,3.0
8.0,5556.0,0.5
8.0,5573.0,3.0
8.0,5574.0,4.0
8.0,5609.0,2.0
8.0,5621.0,3.0
8.0,5669.0,4.0
8.0,5673.0,4.5
8.0,5678.0,3.5
8.0,5679.0,3.0
8.0,5810.0,3.5
8.0,5816.0,3.5
8.0,5833.0,2.0
8.0,5872.0,3.5
8.0,5881.0,3.0
8.0,5903.0,5.0
8.0,5944.0,3.0
8.0,5952.0,3.0
8.0,5999.0,3.0
8.0,6003.0,3.5
8.0,6040.0,3.0
8.0,6156.0,3.0
8.0,6157.0,3.5
8.0,6239.0,2.5
8.0,6264.0,3.0
8.0,6280.0,3.5
8.0,6290.0,0.5
8.0,6294.0,3.5
8.0,6296.0,4.0
8.0,6323.0,3.5
8.0,6333.0,4.0
8.0,6338.0,3.5
8.0,6365.0,4.0
8.0,6373.0,3.5
8.0,6378.0,4.0
8.0,6383.0,3.0
8.0,6440.0,4.0
8.0,6502.0,4.0
8.0,6503.0,3.5
8.0,6534.0,3.5
8.0,6537.0,3.5
8.0,6539.0,5.0
8.0,6541.0,3.5
8.0,6548.0,4.5
8.0,6564.0,3.0
8.0,6567.0,4.0
8.0,6595.0,3.0
8.0,6615.0,3.5
8.0,6662.0,3.0
8.0,6663.0,4.0
8.0,6686.0,3.0
8.0,6695.0,4.5
8.0,6708.0,2.5
8.0,6709.0,4.5
8.0,6711.0,3.0
8.0,6720.0,3.5
8.0,6754.0,4.0
8.0,6790.0,3.0
8.0,6796.0,3.5
8.0,6800.0,3.5
8.0,6803.0,3.5
8.0,6807.0,3.5
8.0,6812.0,2.5
8.0,6863.0,3.5
8.0,6870.0,5.0
8.0,6873.0,4.5
8.0,6874.0,4.5
8.0,6880.0,3.0
8.0,6888.0,3.5
8.0,6934.0,4.0
8.0,6936.0,3.0
8.0,6944.0,3.0
8.0,6947.0,4.0
8.0,6952.0,2.5
8.0,6953.0,5.0
8.0,6957.0,4.5
8.0,6966.0,3.5
8.0,6977.0,4.0
8.0,6996.0,3.0
8.0,7000.0,4.0
8.0,7004.0,3.0
8.0,7007.0,4.5
8.0,7018.0,3.0
8.0,7046.0,4.0
8.0,7076.0,3.5
8.0,7090.0,4.5
8.0,7101.0,3.0
8.0,7102.0,3.0
8.0,7143.0,4.0
8.0,7153.0,4.0
8.0,7161.0,3.5
8.0,7163.0,3.0
8.0,7173.0,4.0
8.0,7175.0,0.5
8.0,7193.0,4.5
8.0,7254.0,4.0
8.0,7293.0,3.0
8.0,7308.0,3.0
8.0,7310.0,3.0
8.0,7324.0,4.0
8.0,7325.0,4.0
8.0,7347.0,4.0
8.0,7348.0,3.5
8.0,7360.0,5.0
8.0,7367.0,3.5
8.0,7371.0,3.5
8.0,7373.0,4.5
